video,path,true_label,video_type,nsgvd_score,nsgvd_pred,xception_score,xception_pred,efficientnet_score,efficientnet_pred,clip_vit_score,clip_vit_pred
D143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D143.mp4,fake,face,0.406,real,,,,,,
D144.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D144.mp4,fake,no_face,1.2398,fake,,,,,,
D145.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D145.mp4,fake,no_face,0.1533,real,,,,,,
D146.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D146.mp4,fake,no_face,0.1683,real,,,,,,
Pika_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1.mp4,fake,face,,,,,,,,
Pika_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_10.mp4,fake,no_face,1.5387,fake,,,,,,
Pika_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_100.mp4,fake,no_face,0.2416,real,,,,,,
Pika_1000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1000.mp4,fake,face,1.5656,fake,,,,,,
Pika_10000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_10000.mp4,fake,face,0.2636,real,,,,,,
Pika_1001.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1001.mp4,fake,face,0.5737,real,,,,,,
Pika_1002.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1002.mp4,fake,face,1.5264,fake,,,,,,
Pika_1003.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1003.mp4,fake,no_face,1.2564,fake,,,,,,
Pika_1004.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1004.mp4,fake,no_face,1.5683,fake,,,,,,
Pika_1005.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1005.mp4,fake,no_face,0.1591,real,,,,,,
Pika_1006.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1006.mp4,fake,face,1.469,fake,,,,,,
Pika_1007.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1007.mp4,fake,face,0.2689,real,,,,,,
Pika_1008.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1008.mp4,fake,face,0.2506,real,,,,,,
Pika_1009.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1009.mp4,fake,no_face,0.8393,real,,,,,,
Pika_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_101.mp4,fake,no_face,0.6792,real,,,,,,
Pika_1010.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1010.mp4,fake,face,1.3448,fake,,,,,,
Pika_1011.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1011.mp4,fake,no_face,1.1789,fake,,,,,,
Pika_1012.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1012.mp4,fake,face,1.4966,fake,,,,,,
Pika_1013.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1013.mp4,fake,face,1.5427,fake,,,,,,
Pika_1014.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1014.mp4,fake,no_face,1.5698,fake,,,,,,
Pika_1015.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1015.mp4,fake,face,1.4992,fake,,,,,,
Pika_1016.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1016.mp4,fake,no_face,0.635,real,,,,,,
Pika_1017.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1017.mp4,fake,face,1.1377,fake,,,,,,
Pika_1018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1018.mp4,fake,no_face,1.4861,fake,,,,,,
Pika_1019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1019.mp4,fake,face,1.2122,fake,,,,,,
Pika_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_102.mp4,fake,no_face,1.5148,fake,,,,,,
Pika_1020.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1020.mp4,fake,no_face,1.5728,fake,,,,,,
Pika_1021.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1021.mp4,fake,no_face,1.4412,fake,,,,,,
Pika_1022.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1022.mp4,fake,face,0.4044,real,,,,,,
Pika_1023.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1023.mp4,fake,face,1.4074,fake,,,,,,
Pika_1024.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1024.mp4,fake,no_face,1.4599,fake,,,,,,
Pika_1025.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1025.mp4,fake,face,1.4674,fake,,,,,,
Pika_1026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1026.mp4,fake,no_face,0.5988,real,,,,,,
Pika_1027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1027.mp4,fake,no_face,1.2819,fake,,,,,,
Pika_1028.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1028.mp4,fake,face,1.541,fake,,,,,,
Pika_1029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1029.mp4,fake,no_face,1.5591,fake,,,,,,
Pika_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_103.mp4,fake,face,1.1657,fake,,,,,,
Pika_1030.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1030.mp4,fake,no_face,1.4209,fake,,,,,,
Pika_1031.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1031.mp4,fake,no_face,1.5517,fake,,,,,,
Pika_1032.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1032.mp4,fake,face,0.5476,real,,,,,,
Pika_1033.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1033.mp4,fake,no_face,1.3515,fake,,,,,,
Pika_1034.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1034.mp4,fake,face,0.6271,real,,,,,,
Pika_1035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1035.mp4,fake,no_face,1.0953,fake,,,,,,
Pika_1036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1036.mp4,fake,no_face,0.6898,real,,,,,,
Pika_1037.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1037.mp4,fake,face,1.3327,fake,,,,,,
Pika_1038.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1038.mp4,fake,face,0.9582,real,,,,,,
Pika_1039.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1039.mp4,fake,face,1.5708,fake,,,,,,
Pika_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_104.mp4,fake,no_face,1.3107,fake,,,,,,
Pika_1040.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1040.mp4,fake,face,0.245,real,,,,,,
Pika_1041.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Pika/Pika_1041.mp4,fake,face,0.4888,real,,,,,,
MorphStudio_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_1.mp4,fake,no_face,1.2871,fake,,,,,,
MorphStudio_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_10.mp4,fake,no_face,0.2438,real,,,,,,
MorphStudio_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_100.mp4,fake,no_face,0.194,real,,,,,,
MorphStudio_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_101.mp4,fake,face,1.0357,fake,,,,,,
MorphStudio_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_102.mp4,fake,no_face,0.9885,real,,,,,,
MorphStudio_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_103.mp4,fake,no_face,0.2114,real,,,,,,
MorphStudio_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_104.mp4,fake,no_face,0.1718,real,,,,,,
MorphStudio_105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_105.mp4,fake,no_face,0.7534,real,,,,,,
MorphStudio_106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_106.mp4,fake,face,0.1552,real,,,,,,
MorphStudio_107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_107.mp4,fake,face,0.1383,real,,,,,,
MorphStudio_108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_108.mp4,fake,face,0.546,real,,,,,,
MorphStudio_109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_109.mp4,fake,face,0.1129,real,,,,,,
MorphStudio_11.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_11.mp4,fake,no_face,1.5231,fake,,,,,,
MorphStudio_110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_110.mp4,fake,face,0.3332,real,,,,,,
MorphStudio_111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_111.mp4,fake,no_face,0.1156,real,,,,,,
MorphStudio_112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_112.mp4,fake,face,0.1775,real,,,,,,
MorphStudio_113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_113.mp4,fake,face,0.6934,real,,,,,,
MorphStudio_114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_114.mp4,fake,face,0.8079,real,,,,,,
MorphStudio_115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_115.mp4,fake,face,0.3951,real,,,,,,
MorphStudio_116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_116.mp4,fake,face,1.527,fake,,,,,,
MorphStudio_117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_117.mp4,fake,face,1.5463,fake,,,,,,
MorphStudio_118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_118.mp4,fake,face,0.4045,real,,,,,,
MorphStudio_119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_119.mp4,fake,face,0.3192,real,,,,,,
MorphStudio_12.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_12.mp4,fake,no_face,0.2134,real,,,,,,
MorphStudio_120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_120.mp4,fake,no_face,0.8117,real,,,,,,
MorphStudio_121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_121.mp4,fake,face,0.1412,real,,,,,,
MorphStudio_122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_122.mp4,fake,face,0.8622,real,,,,,,
MorphStudio_123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_123.mp4,fake,no_face,1.2334,fake,,,,,,
MorphStudio_124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_124.mp4,fake,face,1.456,fake,,,,,,
MorphStudio_125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_125.mp4,fake,face,0.5756,real,,,,,,
MorphStudio_126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_126.mp4,fake,face,0.656,real,,,,,,
MorphStudio_127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_127.mp4,fake,face,1.4814,fake,,,,,,
MorphStudio_128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_128.mp4,fake,face,0.2232,real,,,,,,
MorphStudio_129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_129.mp4,fake,face,0.6667,real,,,,,,
MorphStudio_13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_13.mp4,fake,no_face,1.5635,fake,,,,,,
MorphStudio_130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_130.mp4,fake,face,1.5737,fake,,,,,,
MorphStudio_131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_131.mp4,fake,face,0.32,real,,,,,,
MorphStudio_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_132.mp4,fake,face,1.5327,fake,,,,,,
MorphStudio_133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_133.mp4,fake,face,0.6882,real,,,,,,
MorphStudio_134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_134.mp4,fake,face,0.7463,real,,,,,,
MorphStudio_135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_135.mp4,fake,face,1.4046,fake,,,,,,
MorphStudio_136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_136.mp4,fake,face,1.342,fake,,,,,,
MorphStudio_137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_137.mp4,fake,face,1.5643,fake,,,,,,
MorphStudio_138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_138.mp4,fake,face,0.4434,real,,,,,,
MorphStudio_139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_139.mp4,fake,no_face,0.4011,real,,,,,,
MorphStudio_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_14.mp4,fake,no_face,1.2093,fake,,,,,,
MorphStudio_140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_140.mp4,fake,face,0.3849,real,,,,,,
MorphStudio_141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_141.mp4,fake,no_face,1.3925,fake,,,,,,
MorphStudio_142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_142.mp4,fake,face,0.2097,real,,,,,,
MorphStudio_143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_143.mp4,fake,face,0.3691,real,,,,,,
Crafter_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1.mp4,fake,no_face,0.8364,real,,,,,,
Crafter_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_10.mp4,fake,no_face,0.4218,real,,,,,,
Crafter_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_100.mp4,fake,no_face,1.2935,fake,,,,,,
Crafter_1000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1000.mp4,fake,face,0.7398,real,,,,,,
Crafter_1001.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1001.mp4,fake,no_face,1.1648,fake,,,,,,
Crafter_1002.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1002.mp4,fake,face,1.2751,fake,,,,,,
Crafter_1003.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1003.mp4,fake,face,1.4634,fake,,,,,,
Crafter_1004.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1004.mp4,fake,no_face,1.473,fake,,,,,,
Crafter_1005.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1005.mp4,fake,face,1.5711,fake,,,,,,
Crafter_1006.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1006.mp4,fake,face,1.541,fake,,,,,,
Crafter_1007.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1007.mp4,fake,face,1.2309,fake,,,,,,
Crafter_1008.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1008.mp4,fake,no_face,1.4972,fake,,,,,,
Crafter_1009.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1009.mp4,fake,no_face,1.5072,fake,,,,,,
Crafter_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_101.mp4,fake,face,0.1589,real,,,,,,
Crafter_1010.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1010.mp4,fake,face,1.5727,fake,,,,,,
Crafter_1011.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1011.mp4,fake,face,1.3641,fake,,,,,,
Crafter_1012.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1012.mp4,fake,face,0.4988,real,,,,,,
Crafter_1013.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1013.mp4,fake,face,1.5517,fake,,,,,,
Crafter_1014.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1014.mp4,fake,no_face,1.5709,fake,,,,,,
Crafter_1015.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1015.mp4,fake,no_face,0.7535,real,,,,,,
Crafter_1016.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1016.mp4,fake,face,1.5734,fake,,,,,,
Crafter_1017.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1017.mp4,fake,no_face,1.5716,fake,,,,,,
Crafter_1018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1018.mp4,fake,face,1.3869,fake,,,,,,
Crafter_1019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1019.mp4,fake,face,1.5729,fake,,,,,,
Crafter_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_102.mp4,fake,face,1.3088,fake,,,,,,
Crafter_1020.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1020.mp4,fake,face,1.5192,fake,,,,,,
Crafter_1021.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1021.mp4,fake,face,1.5674,fake,,,,,,
Crafter_1022.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1022.mp4,fake,face,1.5721,fake,,,,,,
Crafter_1023.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1023.mp4,fake,no_face,0.7096,real,,,,,,
Crafter_1024.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1024.mp4,fake,face,0.238,real,,,,,,
Crafter_1025.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1025.mp4,fake,face,1.5614,fake,,,,,,
Crafter_1026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1026.mp4,fake,no_face,1.3744,fake,,,,,,
Crafter_1027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1027.mp4,fake,no_face,1.5074,fake,,,,,,
Crafter_1028.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1028.mp4,fake,face,0.7402,real,,,,,,
Crafter_1029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1029.mp4,fake,face,1.3254,fake,,,,,,
Crafter_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_103.mp4,fake,face,0.5427,real,,,,,,
Crafter_1030.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1030.mp4,fake,no_face,1.5039,fake,,,,,,
Crafter_1031.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1031.mp4,fake,face,0.6601,real,,,,,,
Crafter_1032.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1032.mp4,fake,face,1.4464,fake,,,,,,
Crafter_1033.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1033.mp4,fake,face,1.5705,fake,,,,,,
Crafter_1034.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1034.mp4,fake,no_face,1.3091,fake,,,,,,
Crafter_1035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1035.mp4,fake,no_face,1.4866,fake,,,,,,
Crafter_1036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1036.mp4,fake,no_face,1.0063,fake,,,,,,
Crafter_1037.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1037.mp4,fake,face,1.0666,fake,,,,,,
Crafter_1038.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1038.mp4,fake,no_face,1.572,fake,,,,,,
Crafter_1039.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1039.mp4,fake,face,1.5335,fake,,,,,,
Crafter_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_104.mp4,fake,face,1.3675,fake,,,,,,
Crafter_1040.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1040.mp4,fake,no_face,0.7435,real,,,,,,
Crafter_1041.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1041.mp4,fake,no_face,0.7869,real,,,,,,
Crafter_1042.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1042.mp4,fake,no_face,1.5747,fake,,,,,,
sora_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_1.mp4,fake,face,1.0512,fake,,,,,,
sora_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_10.mp4,fake,face,0.8944,real,,,,,,
sora_11.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_11.mp4,fake,face,1.5206,fake,,,,,,
sora_12.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_12.mp4,fake,face,0.9314,real,,,,,,
sora_13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_13.mp4,fake,face,0.8834,real,,,,,,
sora_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_14.mp4,fake,face,1.2936,fake,,,,,,
sora_15.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_15.mp4,fake,face,1.2381,fake,,,,,,
sora_16.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_16.mp4,fake,face,0.8725,real,,,,,,
sora_17.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_17.mp4,fake,no_face,1.5511,fake,,,,,,
sora_18.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_18.mp4,fake,no_face,0.1607,real,,,,,,
sora_19.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_19.mp4,fake,face,1.5747,fake,,,,,,
sora_2.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_2.mp4,fake,face,0.1527,real,,,,,,
sora_20.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_20.mp4,fake,face,1.5375,fake,,,,,,
sora_21.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Sora/sora_21.mp4,fake,face,0.5272,real,,,,,,
