video,full_path,true_label,mmd_score,pred_conservative,correct_conservative,pred_balanced,correct_balanced,pred_aggressive,correct_aggressive
MorphStudio_130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_130.mp4,fake,1.5737,fake,True,fake,True,fake,True
MorphStudio_131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_131.mp4,fake,0.32,real,False,real,False,real,False
MorphStudio_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_132.mp4,fake,1.5327,fake,True,fake,True,fake,True
MorphStudio_133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_133.mp4,fake,0.6882,real,False,real,False,real,False
MorphStudio_134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_134.mp4,fake,0.7463,real,False,real,False,real,False
MorphStudio_135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_135.mp4,fake,1.4046,real,False,fake,True,fake,True
MorphStudio_136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_136.mp4,fake,1.342,real,False,fake,True,fake,True
MorphStudio_137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_137.mp4,fake,1.5643,fake,True,fake,True,fake,True
MorphStudio_138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_138.mp4,fake,0.4434,real,False,real,False,real,False
MorphStudio_139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_139.mp4,fake,0.4011,real,False,real,False,real,False
MorphStudio_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_14.mp4,fake,1.2093,real,False,fake,True,fake,True
MorphStudio_140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_140.mp4,fake,0.3849,real,False,real,False,real,False
MorphStudio_141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_141.mp4,fake,1.3925,real,False,fake,True,fake,True
MorphStudio_142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_142.mp4,fake,0.2097,real,False,real,False,real,False
MorphStudio_143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_143.mp4,fake,0.3691,real,False,real,False,real,False
MorphStudio_144.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_144.mp4,fake,0.1888,real,False,real,False,real,False
MorphStudio_145.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_145.mp4,fake,1.4726,fake,True,fake,True,fake,True
MorphStudio_146.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_146.mp4,fake,1.3931,real,False,fake,True,fake,True
MorphStudio_147.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_147.mp4,fake,1.3438,real,False,fake,True,fake,True
MorphStudio_148.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_148.mp4,fake,0.5634,real,False,real,False,real,False
MorphStudio_149.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_149.mp4,fake,0.1723,real,False,real,False,real,False
MorphStudio_15.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_15.mp4,fake,0.2315,real,False,real,False,real,False
MorphStudio_150.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_150.mp4,fake,1.5642,fake,True,fake,True,fake,True
MorphStudio_151.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_151.mp4,fake,1.5747,fake,True,fake,True,fake,True
MorphStudio_152.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_152.mp4,fake,0.2095,real,False,real,False,real,False
MorphStudio_153.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_153.mp4,fake,1.5024,fake,True,fake,True,fake,True
MorphStudio_154.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_154.mp4,fake,0.8842,real,False,real,False,fake,True
MorphStudio_155.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_155.mp4,fake,1.5055,fake,True,fake,True,fake,True
MorphStudio_156.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_156.mp4,fake,0.2134,real,False,real,False,real,False
MorphStudio_157.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_157.mp4,fake,0.7899,real,False,real,False,real,False
MorphStudio_158.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_158.mp4,fake,0.3076,real,False,real,False,real,False
MorphStudio_159.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_159.mp4,fake,1.5403,fake,True,fake,True,fake,True
MorphStudio_16.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_16.mp4,fake,0.203,real,False,real,False,real,False
MorphStudio_160.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_160.mp4,fake,0.3122,real,False,real,False,real,False
MorphStudio_161.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_161.mp4,fake,1.5718,fake,True,fake,True,fake,True
MorphStudio_162.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_162.mp4,fake,1.5464,fake,True,fake,True,fake,True
MorphStudio_163.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_163.mp4,fake,1.5537,fake,True,fake,True,fake,True
MorphStudio_164.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_164.mp4,fake,1.4908,fake,True,fake,True,fake,True
MorphStudio_165.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_165.mp4,fake,0.8852,real,False,real,False,fake,True
MorphStudio_166.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_166.mp4,fake,1.0574,real,False,real,False,fake,True
MorphStudio_167.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_167.mp4,fake,1.5149,fake,True,fake,True,fake,True
MorphStudio_168.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_168.mp4,fake,1.0687,real,False,real,False,fake,True
MorphStudio_169.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_169.mp4,fake,1.5724,fake,True,fake,True,fake,True
MorphStudio_17.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_17.mp4,fake,1.4547,fake,True,fake,True,fake,True
MorphStudio_170.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_170.mp4,fake,1.3383,real,False,fake,True,fake,True
MorphStudio_171.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_171.mp4,fake,0.1957,real,False,real,False,real,False
MorphStudio_172.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_172.mp4,fake,1.3524,real,False,fake,True,fake,True
MorphStudio_173.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_173.mp4,fake,1.2193,real,False,fake,True,fake,True
MorphStudio_174.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_174.mp4,fake,0.225,real,False,real,False,real,False
MorphStudio_175.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_175.mp4,fake,0.1058,real,False,real,False,real,False
MorphStudio_176.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_176.mp4,fake,1.5686,fake,True,fake,True,fake,True
MorphStudio_177.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_177.mp4,fake,0.6649,real,False,real,False,real,False
MorphStudio_178.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_178.mp4,fake,0.963,real,False,real,False,fake,True
MorphStudio_179.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_179.mp4,fake,0.1938,real,False,real,False,real,False
MorphStudio_18.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_18.mp4,fake,0.297,real,False,real,False,real,False
MorphStudio_180.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_180.mp4,fake,0.2081,real,False,real,False,real,False
MorphStudio_181.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_181.mp4,fake,0.4046,real,False,real,False,real,False
MorphStudio_182.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_182.mp4,fake,0.8677,real,False,real,False,fake,True
MorphStudio_183.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_183.mp4,fake,0.1952,real,False,real,False,real,False
MorphStudio_184.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_184.mp4,fake,1.5341,fake,True,fake,True,fake,True
MorphStudio_185.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_185.mp4,fake,1.3306,real,False,fake,True,fake,True
MorphStudio_186.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_186.mp4,fake,0.1043,real,False,real,False,real,False
MorphStudio_187.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_187.mp4,fake,1.0891,real,False,real,False,fake,True
MorphStudio_188.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_188.mp4,fake,0.1037,real,False,real,False,real,False
MorphStudio_189.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MorphStudio/MorphStudio_189.mp4,fake,0.1879,real,False,real,False,real,False
Crafter_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1.mp4,fake,0.8364,real,False,real,False,real,False
Crafter_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_10.mp4,fake,0.4218,real,False,real,False,real,False
Crafter_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_100.mp4,fake,1.2935,real,False,fake,True,fake,True
Crafter_1000.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1000.mp4,fake,0.7398,real,False,real,False,real,False
Crafter_1001.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1001.mp4,fake,1.1648,real,False,fake,True,fake,True
Crafter_1002.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1002.mp4,fake,1.2751,real,False,fake,True,fake,True
Crafter_1003.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1003.mp4,fake,1.4634,fake,True,fake,True,fake,True
Crafter_1004.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1004.mp4,fake,1.473,fake,True,fake,True,fake,True
Crafter_1005.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1005.mp4,fake,1.5711,fake,True,fake,True,fake,True
Crafter_1006.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1006.mp4,fake,1.541,fake,True,fake,True,fake,True
Crafter_1007.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1007.mp4,fake,1.2309,real,False,fake,True,fake,True
Crafter_1008.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1008.mp4,fake,1.4972,fake,True,fake,True,fake,True
Crafter_1009.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1009.mp4,fake,1.5072,fake,True,fake,True,fake,True
Crafter_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_101.mp4,fake,0.1589,real,False,real,False,real,False
Crafter_1010.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1010.mp4,fake,1.5727,fake,True,fake,True,fake,True
Crafter_1011.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1011.mp4,fake,1.3641,real,False,fake,True,fake,True
Crafter_1012.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1012.mp4,fake,0.4988,real,False,real,False,real,False
Crafter_1013.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1013.mp4,fake,1.5517,fake,True,fake,True,fake,True
Crafter_1014.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1014.mp4,fake,1.5709,fake,True,fake,True,fake,True
Crafter_1015.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1015.mp4,fake,0.7535,real,False,real,False,real,False
Crafter_1016.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1016.mp4,fake,1.5734,fake,True,fake,True,fake,True
Crafter_1017.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1017.mp4,fake,1.5716,fake,True,fake,True,fake,True
Crafter_1018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1018.mp4,fake,1.3869,real,False,fake,True,fake,True
Crafter_1019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1019.mp4,fake,1.5729,fake,True,fake,True,fake,True
Crafter_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_102.mp4,fake,1.3088,real,False,fake,True,fake,True
Crafter_1020.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1020.mp4,fake,1.5192,fake,True,fake,True,fake,True
Crafter_1021.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1021.mp4,fake,1.5674,fake,True,fake,True,fake,True
Crafter_1022.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1022.mp4,fake,1.5721,fake,True,fake,True,fake,True
Crafter_1023.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1023.mp4,fake,0.7096,real,False,real,False,real,False
Crafter_1024.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1024.mp4,fake,0.238,real,False,real,False,real,False
Crafter_1025.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1025.mp4,fake,1.5614,fake,True,fake,True,fake,True
Crafter_1026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1026.mp4,fake,1.3744,real,False,fake,True,fake,True
Crafter_1027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1027.mp4,fake,1.5074,fake,True,fake,True,fake,True
Crafter_1028.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1028.mp4,fake,0.7402,real,False,real,False,real,False
Crafter_1029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1029.mp4,fake,1.3254,real,False,fake,True,fake,True
Crafter_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_103.mp4,fake,0.5427,real,False,real,False,real,False
Crafter_1030.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1030.mp4,fake,1.5039,fake,True,fake,True,fake,True
Crafter_1031.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1031.mp4,fake,0.6601,real,False,real,False,real,False
Crafter_1032.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1032.mp4,fake,1.4464,fake,True,fake,True,fake,True
Crafter_1033.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1033.mp4,fake,1.5705,fake,True,fake,True,fake,True
Crafter_1034.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1034.mp4,fake,1.3091,real,False,fake,True,fake,True
Crafter_1035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1035.mp4,fake,1.4866,fake,True,fake,True,fake,True
Crafter_1036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1036.mp4,fake,1.0063,real,False,real,False,fake,True
Crafter_1037.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1037.mp4,fake,1.0666,real,False,real,False,fake,True
Crafter_1038.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1038.mp4,fake,1.572,fake,True,fake,True,fake,True
Crafter_1039.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1039.mp4,fake,1.5335,fake,True,fake,True,fake,True
Crafter_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_104.mp4,fake,1.3675,real,False,fake,True,fake,True
Crafter_1040.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1040.mp4,fake,0.7435,real,False,real,False,real,False
Crafter_1041.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1041.mp4,fake,0.7869,real,False,real,False,real,False
Crafter_1042.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1042.mp4,fake,1.5747,fake,True,fake,True,fake,True
Crafter_1043.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1043.mp4,fake,0.5637,real,False,real,False,real,False
Crafter_1044.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1044.mp4,fake,1.4749,fake,True,fake,True,fake,True
Crafter_1045.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1045.mp4,fake,1.5708,fake,True,fake,True,fake,True
Crafter_1046.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1046.mp4,fake,1.0022,real,False,real,False,fake,True
Crafter_1047.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1047.mp4,fake,0.3978,real,False,real,False,real,False
Crafter_1048.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1048.mp4,fake,1.4837,fake,True,fake,True,fake,True
Crafter_1049.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1049.mp4,fake,0.1572,real,False,real,False,real,False
Crafter_105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_105.mp4,fake,1.0681,real,False,real,False,fake,True
Crafter_1050.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1050.mp4,fake,1.0744,real,False,real,False,fake,True
Crafter_1051.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1051.mp4,fake,1.4819,fake,True,fake,True,fake,True
Crafter_1052.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1052.mp4,fake,1.5747,fake,True,fake,True,fake,True
Crafter_1053.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1053.mp4,fake,1.5683,fake,True,fake,True,fake,True
Crafter_1054.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1054.mp4,fake,1.5743,fake,True,fake,True,fake,True
Crafter_1055.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1055.mp4,fake,1.5747,fake,True,fake,True,fake,True
Crafter_1056.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1056.mp4,fake,1.0923,real,False,real,False,fake,True
Crafter_1057.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1057.mp4,fake,1.5542,fake,True,fake,True,fake,True
Crafter_1058.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1058.mp4,fake,1.3868,real,False,fake,True,fake,True
Crafter_1059.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1059.mp4,fake,0.6372,real,False,real,False,real,False
Crafter_106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_106.mp4,fake,0.8592,real,False,real,False,fake,True
Crafter_1060.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1060.mp4,fake,1.1245,real,False,real,False,fake,True
Crafter_1061.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1061.mp4,fake,1.5042,fake,True,fake,True,fake,True
Crafter_1062.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1062.mp4,fake,0.3851,real,False,real,False,real,False
Crafter_1063.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1063.mp4,fake,0.4864,real,False,real,False,real,False
Crafter_1064.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1064.mp4,fake,0.2298,real,False,real,False,real,False
Crafter_1065.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1065.mp4,fake,1.5115,fake,True,fake,True,fake,True
Crafter_1066.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1066.mp4,fake,1.5059,fake,True,fake,True,fake,True
Crafter_1067.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1067.mp4,fake,1.5687,fake,True,fake,True,fake,True
Crafter_1068.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1068.mp4,fake,1.1095,real,False,real,False,fake,True
Crafter_1069.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1069.mp4,fake,1.2475,real,False,fake,True,fake,True
Crafter_107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_107.mp4,fake,1.0565,real,False,real,False,fake,True
Crafter_1070.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1070.mp4,fake,1.3181,real,False,fake,True,fake,True
Crafter_1071.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1071.mp4,fake,1.5447,fake,True,fake,True,fake,True
Crafter_1072.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1072.mp4,fake,1.3845,real,False,fake,True,fake,True
Crafter_1073.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1073.mp4,fake,1.0625,real,False,real,False,fake,True
Crafter_1074.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1074.mp4,fake,0.729,real,False,real,False,real,False
Crafter_1075.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1075.mp4,fake,0.3014,real,False,real,False,real,False
Crafter_1076.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1076.mp4,fake,1.5659,fake,True,fake,True,fake,True
Crafter_1077.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1077.mp4,fake,1.3851,real,False,fake,True,fake,True
Crafter_1078.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1078.mp4,fake,1.4476,fake,True,fake,True,fake,True
Crafter_1079.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1079.mp4,fake,1.1832,real,False,fake,True,fake,True
Crafter_108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_108.mp4,fake,0.6025,real,False,real,False,real,False
Crafter_1080.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1080.mp4,fake,1.5747,fake,True,fake,True,fake,True
Crafter_1081.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1081.mp4,fake,1.2919,real,False,fake,True,fake,True
Crafter_1082.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1082.mp4,fake,0.7518,real,False,real,False,real,False
Crafter_1083.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Crafter/Crafter_1083.mp4,fake,0.1533,real,False,real,False,real,False
